epoch,train_loss,val_loss
1,0.221771302821086,0.17979537631303835
2,0.16827196047244927,0.16610105911585002
3,0.1599100550670909,0.15822710302854195
4,0.1527922163509915,0.15682447706430386
5,0.14514177938302358,0.15102258701507862
6,0.13642958661389148,0.14893819726736118
7,0.12824059111450473,0.14461914373972476
8,0.11945629438049774,0.14308692818421584
9,0.11155761444446369,0.14143471572949337
10,0.10366998409093954,0.14490043241244097
11,0.09525839957355434,0.13933314067583819
12,0.08728618768096989,0.14396441572140425
13,0.08015812618090556,0.14111338183054556
14,0.07448824008010392,0.14234727679307643
15,0.07001754402095436,0.14559202419794523
16,0.06593077669490097,0.14605643109174876
17,0.062303378667994444,0.15321812332287812
18,0.058921347527116794,0.15311514441172283
19,0.055795374319899796,0.1568003625044456
20,0.0527267380314505,0.15965713851726973
21,0.04960352521003821,0.16413090860843657
22,0.04741724142819388,0.16737483872205783
23,0.044499677732102894,0.17161489652670348
24,0.042501199976195635,0.17950639339288077
25,0.04015888071865098,0.18430688503461007
26,0.03840272325180535,0.19072407779326805
27,0.036984226292626474,0.1855634469374632
28,0.035714666270292725,0.1948720982105304
29,0.03426568386396791,0.19644007434906105
30,0.03328100367646951,0.20144510741417224
31,0.032462199304781406,0.20105057602050977
32,0.03186845659221339,0.20303392427395553
33,0.03146066039520451,0.19613457025931433
34,0.030618625709694675,0.19988715589657807
35,0.029662357302404876,0.19163865889341403
36,0.02985634612181248,0.20754725779936864
37,0.029175599946119846,0.20450018310852539
38,0.02848328036350063,0.19989721021896753
39,0.028202796262859278,0.19692236857842177
40,0.02839249029050016,0.20663510940319452
41,0.02817185351415577,0.203668121499893
42,0.0271450208119857,0.20113765890170365
43,0.02695073591626098,0.20122135066374755
44,0.02713866402364185,0.19600691249126043
45,0.026964546269127445,0.20545857256498093
46,0.026705882019721544,0.20286274301394439
47,0.02621156246957616,0.19982642057308783
48,0.026244809474802424,0.20166072556605705
49,0.02599523556041412,0.2039923512905072
50,0.025854345197810068,0.20007313261887966
51,0.025890133170643422,0.20247885089959855
52,0.02548063890238603,0.2038734344733067
53,0.02558917923387554,0.204051676264176
54,0.025600216346444226,0.19521930774052937
55,0.025712044307029145,0.20401043178790654
56,0.02554037029539418,0.20041979620701228
57,0.024759616604192645,0.20114078327937004
58,0.024978428458989177,0.20378296868006388
59,0.02506962097480766,0.19792234412829082
60,0.024864675672696186,0.19878013496215527
61,0.02484921606784193,0.19876132671955304
62,0.024555798009776662,0.19929508480353234
63,0.024524555156297152,0.19535103159990067
64,0.024986997592398245,0.2000586410974845
65,0.02470097152422636,0.19373885162365742
66,0.02406739180380972,0.1957472948141587
67,0.024006303023986326,0.19796916081966498
68,0.024354943949480852,0.19641160037273014
69,0.024123599316905706,0.20289824771881104
70,0.02405718061608127,0.19575163260178688
71,0.024289840142721803,0.19978128296289688
72,0.024575580633960217,0.19734571415644425
73,0.02399641068684749,0.19279230019985102
74,0.023840961341674512,0.19897775720021663
75,0.023788833210330745,0.19924655435024163
76,0.02396894971239261,0.19544746633676383
77,0.02406020973080244,0.1995835948387782
78,0.023852799066977622,0.1925937963632437
79,0.02344758916048922,0.19514737419593028
80,0.02358297528866519,0.1969965319511218
81,0.0241115765682143,0.19656843288128192
82,0.023615453137062554,0.19704701682848808
83,0.023101437849086574,0.1959981765533105
84,0.023200149327847693,0.19724048284383922
85,0.023561622293229795,0.19115578207297204
86,0.023758768826290074,0.193860815907136
87,0.023742600915778397,0.19417908323422456
88,0.023501415760649576,0.1922274642571425
89,0.02333488374905199,0.19590989363804842
90,0.023597660906447306,0.19586813865869473
91,0.023095508520929224,0.19767572095455269
92,0.022911717817773167,0.19545081009008947
93,0.023037083681730124,0.1939325894361887
94,0.023233968993995945,0.1951858571064778
95,0.023156226545954364,0.19548747901121774
96,0.023046473870954962,0.19621126313087267
97,0.023315833142883758,0.19767464159390866
98,0.023327579865776576,0.19613948322870792
99,0.02336368127954312,0.19493031992973425
100,0.022986100729102763,0.18955111285967705
