epoch,train_loss,val_loss
1,0.24525729668833252,0.1802235852816166
2,0.17266596531562317,0.1738514558107425
3,0.1671529524285569,0.1697891979889992
4,0.16371199626779964,0.16650778253873189
5,0.16026217797709327,0.16598473091614552
6,0.1566034909378769,0.16048250844845405
7,0.1523949472455897,0.16004341077498901
8,0.14801969064749204,0.15694870743690392
9,0.1428013441818392,0.154913664992039
10,0.14050759046790945,0.15557947305838268
11,0.13245244995467684,0.15546953906768407
12,0.12860965877292502,0.15545547202305915
13,0.12388200816517202,0.15304798537034256
14,0.11993435024206454,0.1547572360650087
15,225.67383126145714,0.8595929902150081
16,0.860455981709407,0.859463560079917
17,0.8626184145976336,0.8602368387320103
18,0.8675549105106256,0.8607142178095304
19,0.8738165162322867,0.8891295718168601
20,0.8771782416645278,0.868535696995564
21,0.8768533658655281,0.8690421219605666
22,0.8677778220217452,0.8614989595046411
23,0.860692181063106,0.8592549862005772
24,0.8687126804620792,0.8953242974770375
25,0.8591004331091531,0.8587598431538312
26,0.8589630109721779,0.8586256867555472
27,0.8590230134385264,0.8587741162471282
28,0.8590335849492978,0.8588664141068092
29,0.8590623736544551,0.8585302644998599
30,0.8590565356368692,0.8589248465513571
31,0.8590417828478365,0.8589514344533284
32,0.8590534103621784,0.8586147625262921
33,0.8590230561843285,0.858865690268003
34,0.8590375075764126,0.8586920605072609
35,0.8590474649633097,0.8585683266321819
36,0.8590328074153671,0.8588462117635287
37,0.859025627670125,0.8585847528897799
38,0.8590398951856499,0.8586711885501177
39,0.8590521095316634,0.8588369530775608
40,0.8590579344635336,0.8585815786826305
41,0.8590743826833546,0.8587133799455104
42,0.8590809651668255,0.8585956969627967
43,0.8590287609124795,0.8586636580442771
44,0.859033360403012,0.8591140125225751
45,0.8590573603287721,0.8586996573423727
46,0.8590487092629457,0.858803994839008
47,0.8590424286459246,0.8587620244026184
48,0.8590425706154261,0.8586230348195785
49,0.8590380193286472,0.8590959471800388
50,0.8590392138929449,0.8586877229274847
51,0.8590167370592428,0.8589462401561248
52,0.8590537907763424,0.858583903496082
53,0.8590560625557206,0.858949656584324
54,0.8590523615511054,0.8586699786553016
55,0.8590352310628973,0.858585128894219
56,0.8590479621764942,0.8587709110944699
57,0.8590361798718444,0.8585535514171307
58,0.8590297392608773,0.8585681927020733
59,0.8590397841453552,0.8587870123692047
60,0.8590526180984628,0.8588560380935669
61,0.8590467691413358,0.858643952699808
62,0.8590133742185739,0.8587215745510199
63,0.8590435485986563,0.8586843505272499
64,0.8590568791984493,0.8585640799938105
65,0.8590422161982609,0.8586651635536781
66,0.8590227209474286,0.8587795191422487
67,0.8590427701485462,0.8588639629192841
68,0.8590402469496442,0.8588354230049329
69,0.8590416878333459,0.8586224187704233
70,0.8590287382818694,0.8591058970964872
71,0.859056411373921,0.8587383260604663
72,0.859054968678238,0.8588257976800967
73,0.859029467423757,0.858572649246607
74,0.8590360314116519,0.8585961118111244
75,0.8590602809425093,0.8587009931588784
76,0.859057688607925,0.8588729544664041
77,0.8590425951281164,0.8586140802334516
78,0.8590443746485262,0.8586600434474456
79,0.8590348573260838,0.8586609066816476
80,0.8590426368697077,0.8585747138903691
81,0.8590319468490079,0.8586377077347193
82,0.8590527681937584,0.8586067289817028
83,0.8590465321125128,0.8587939509856395
84,0.8590531096295414,0.8586416050103994
85,0.8590581979295128,0.8585826285680135
86,0.8590607900961852,0.8586026611817189
87,0.8590413385546105,0.8586014124919207
88,0.8590578869958209,0.8587714799122933
89,0.8590543532705714,0.8585737385260753
90,0.8590407511662215,0.8587029950190813
91,0.859044579188029,0.8586744676981217
92,0.8590494713057819,0.8586026304318355
93,0.8590677867620419,0.8587784662491236
94,0.8590468924840291,0.8587748875862513
95,0.8590663405475454,0.8585835389968677
96,0.8590476628458398,0.8586800695932828
97,0.8590553675561888,0.858629478540176
98,0.8590576684902876,0.8586559081322107
99,0.8590294227013221,0.8589460208843915
100,0.8590293807771471,0.8588028038954123
