epoch,train_loss,train_loss_ch0,train_loss_ch1,train_loss_ch2,train_loss_ch3,train_loss_ch4,val_loss,lr,epoch_time_sec,data_time_sec,train_samples_per_sec,val_samples_per_sec,val_loss_ch0,val_loss_ch1,val_loss_ch2,val_loss_ch3,val_loss_ch4,train_compare_loss,val_compare_loss,train_compare_loss_ch0,train_compare_loss_ch1,train_compare_loss_ch2,train_compare_loss_ch3,train_compare_loss_ch4,val_compare_loss_ch0,val_compare_loss_ch1,val_compare_loss_ch2,val_compare_loss_ch3,val_compare_loss_ch4,train_l1_loss,train_mse_loss,val_l1_loss,val_mse_loss,train_l1_loss_ch0,train_l1_loss_ch1,train_l1_loss_ch2,train_l1_loss_ch3,train_l1_loss_ch4,val_l1_loss_ch0,val_l1_loss_ch1,val_l1_loss_ch2,val_l1_loss_ch3,val_l1_loss_ch4,train_mse_loss_ch0,train_mse_loss_ch1,train_mse_loss_ch2,train_mse_loss_ch3,train_mse_loss_ch4,val_mse_loss_ch0,val_mse_loss_ch1,val_mse_loss_ch2,val_mse_loss_ch3,val_mse_loss_ch4
1,0.3459682969599962,0.025033097714185715,0.3896315097808838,0.4031745195388794,0.45671793818473816,0.4552815556526184,0.3183856190244357,0.0018000000000000002,11733.666170597076,74.38701224327087,1595.4092887787874,4512.8048691420245,0.014751587994396687,0.3594628572463989,0.36559802293777466,0.4273730218410492,0.4247438907623291,7.895205408577668e-05,6.215711731274496e-05,2.3345070076175034e-05,8.336530299857259e-05,7.90318226790987e-05,0.00011053134221583605,9.848629997577518e-05,3.5387038224143907e-06,6.668085552519187e-05,6.37521079625003e-05,9.35532443691045e-05,8.326044189743698e-05,0.003354128837737436,7.895205408577668e-05,0.0027578234850040946,6.215711731274496e-05,0.0015944986371323466,0.0035910443402826786,0.003446833463385701,0.004190967418253422,0.003947345539927483,2.3345070076175034e-05,8.336530299857259e-05,7.90318226790987e-05,0.00011053134221583605,9.848629997577518e-05,0.0009076177375391126,0.0030463654547929764,0.002852367702871561,0.0036060120910406113,0.003376764478161931,3.5387038224143907e-06,6.668085552519187e-05,6.37521079625003e-05,9.35532443691045e-05,8.326044189743698e-05
2,0.2585887685981062,0.016623012721538544,0.2857377529144287,0.2933330237865448,0.3506644070148468,0.3465852439403534,0.29250472151935103,0.0016200000000000001,11893.65641093254,232.22787189483643,1573.948275720555,4518.824197461159,0.01174960471689701,0.3218308985233307,0.3390064239501953,0.39451250433921814,0.3954242169857025,5.536310550334949e-05,5.7145210632036954e-05,1.362828061246546e-05,5.5921380408108234e-05,5.321438584360294e-05,8.179626456694677e-05,7.22556360415183e-05,2.6027548756246688e-06,6.073866461520083e-05,5.810826405650005e-05,8.700485341250896e-05,7.727153570158407e-05,0.002481965619491853,5.536310550334949e-05,0.0025213320007392514,5.7145210632036954e-05,0.0010547884739935398,0.002631560666486621,0.0025042679626494646,0.0032164128497242928,0.0030027851462364197,1.362828061246546e-05,5.5921380408108234e-05,5.321438584360294e-05,8.179626456694677e-05,7.22556360415183e-05,0.0007176973158493638,0.002752406755462289,0.00264431512914598,0.0033527102787047625,0.003139523323625326,2.6027548756246688e-06,6.073866461520083e-05,5.810826405650005e-05,8.700485341250896e-05,7.727153570158407e-05
3,0.23395283723456992,0.014844132587313652,0.256646990776062,0.26224082708358765,0.32064834237098694,0.31538182497024536,0.28679593788584073,0.001458,11812.53141117096,95.9793975353241,1584.7576906586455,4466.39897716146,0.014948359690606594,0.3145555257797241,0.335023432970047,0.38655292987823486,0.3829001188278198,4.90228239166552e-05,5.539458760576963e-05,1.2950868040206842e-05,4.850843106396496e-05,4.582117617246695e-05,7.353950059041381e-05,6.42943341517821e-05,3.455192199908197e-06,5.8663255913415924e-05,5.6073164159897715e-05,8.427244756603613e-05,7.450892735505477e-05,0.0022433874477444785,4.90228239166552e-05,0.002501582256983966,5.539458760576963e-05,0.0009423682931810617,0.0023633292876183987,0.002238316461443901,0.002940903650596738,0.002732022199779749,1.2950868040206842e-05,4.850843106396496e-05,4.582117617246695e-05,7.353950059041381e-05,6.42943341517821e-05,0.0009225617977790534,0.0026676843408495188,0.002617918187752366,0.0032671394292265177,0.003032600274309516,3.455192199908197e-06,5.8663255913415924e-05,5.6073164159897715e-05,8.427244756603613e-05,7.450892735505477e-05
4,0.21841303650082813,0.013567180372774601,0.2384035587310791,0.242863729596138,0.3016180396080017,0.2956107258796692,0.27127932934165,0.0013122000000000001,11751.852312088013,52.28155279159546,1592.9403725355294,4504.564126436045,0.010363897308707237,0.29804861545562744,0.3117600679397583,0.3670872151851654,0.36913540959358215,4.512290341891558e-05,5.419437403382593e-05,1.2565650649776217e-05,4.40038311353419e-05,4.127090141992085e-05,6.843517621746287e-05,5.933894499321468e-05,2.5738056592672365e-06,5.782739754067734e-05,5.4864041885593906e-05,8.252228144556284e-05,7.318449206650257e-05,0.0020912109952607554,4.512290341891558e-05,0.0023259288163855673,5.419437403382593e-05,0.0008610980585217476,0.0021952504757791758,0.0020726253278553486,0.0027663838118314743,0.0025607054121792316,1.2565650649776217e-05,4.40038311353419e-05,4.127090141992085e-05,6.843517621746287e-05,5.933894499321468e-05,0.0006311442120932043,0.0025448736269026995,0.002422812394797802,0.00310981716029346,0.002921004081144929,2.5738056592672365e-06,5.782739754067734e-05,5.4864041885593906e-05,8.252228144556284e-05,7.318449206650257e-05
5,0.2065539120276355,0.012630232609808445,0.22461463510990143,0.22813273966312408,0.286990761756897,0.28040245175361633,0.2651057123819987,0.00118098,11671.523077011108,16.905787467956543,1603.9037815785987,4503.185426726837,0.010159576311707497,0.28866541385650635,0.30507490038871765,0.361711710691452,0.3599177300930023,4.2199313457988156e-05,5.2993013940370775e-05,1.2318086191953626e-05,4.0643426473252475e-05,3.7854380934732035e-05,6.457453855546191e-05,5.56064369447995e-05,2.3803472686267924e-06,5.583437086897902e-05,5.324178346199915e-05,8.144993626046926e-05,7.205872680060565e-05,0.001975602454447653,4.2199313457988156e-05,0.0022704167142588026,5.2993013940370775e-05,0.000801925256382674,0.002068147761747241,0.0019466844387352467,0.002632308751344681,0.0024289479479193687,1.2318086191953626e-05,4.0643426473252475e-05,3.7854380934732035e-05,6.457453855546191e-05,5.56064369447995e-05,0.0006220999639481306,0.0024607807863503695,0.002368791261687875,0.0030579837039113045,0.002842430956661701,2.3803472686267924e-06,5.583437086897902e-05,5.324178346199915e-05,8.144993626046926e-05,7.205872680060565e-05
6,0.19692873332090677,0.011852947063744068,0.2132737636566162,0.21632124483585358,0.27491477131843567,0.26828280091285706,0.26347236824134984,0.001062882,11993.723390579224,349.35182929039,1560.8163862361628,4519.819327384165,0.012842588126659393,0.287383109331131,0.3071688115596771,0.35520678758621216,0.35475781559944153,3.9904653868739436e-05,5.261223547792421e-05,1.215616339322878e-05,3.7999547203071415e-05,3.523852865328081e-05,6.144409417174757e-05,5.268499444355257e-05,2.5903630103130126e-06,5.538221375900321e-05,5.259870886220597e-05,8.114467345876619e-05,7.13452827767469e-05,0.00188155252443135,3.9904653868739436e-05,0.0022864793381653726,5.261223547792421e-05,0.0007526613771915436,0.0019637523218989372,0.0018458173144608736,0.0025215744972229004,0.002323966007679701,1.215616339322878e-05,3.7999547203071415e-05,3.523852865328081e-05,6.144409417174757e-05,5.268499444355257e-05,0.0008021590765565634,0.0024467306211590767,0.0023760288022458553,0.0030076780822128057,0.0027997943107038736,2.5903630103130126e-06,5.538221375900321e-05,5.259870886220597e-05,8.114467345876619e-05,7.13452827767469e-05
7,0.188772779100885,0.011034365743398666,0.20399269461631775,0.2064482867717743,0.2645668685436249,0.25782108306884766,0.2595445437550545,0.0009565938,12058.998084306717,429.4536862373352,1552.3677729380972,4522.027059426486,0.01260480098426342,0.2822989225387573,0.29450681805610657,0.3545655906200409,0.3537464737892151,3.797946875415113e-05,5.256483949469839e-05,1.1998442460026126e-05,3.5831173590850085e-05,3.3092714147642255e-05,5.874788257642649e-05,5.022757613915019e-05,2.7576982120081084e-06,5.52326237084344e-05,5.2555104048224166e-05,8.111249189823866e-05,7.116621418390423e-05,0.001800071460298366,3.797946875415113e-05,0.0022511423494201155,5.256483949469839e-05,0.0007005729130469263,0.0018782061524689198,0.001761450432240963,0.0024267351254820824,0.0022333855740725994,1.1998442460026126e-05,3.5831173590850085e-05,3.3092714147642255e-05,5.874788257642649e-05,5.022757613915019e-05,0.0007689361227676272,0.002407743828371167,0.002288518939167261,0.0029992954805493355,0.0027912117075175047,2.7576982120081084e-06,5.52326237084344e-05,5.2555104048224166e-05,8.111249189823866e-05,7.116621418390423e-05
8,0.1817288609639638,0.010438415221869946,0.19595685601234436,0.19817444682121277,0.2554091513156891,0.24866525828838348,0.25807558702180783,0.00086093442,12056.840598106384,338.1750349998474,1552.6455581522837,4472.814598829298,0.01157187670469284,0.28130799531936646,0.2919485569000244,0.3504784107208252,0.3550705909729004,3.629825737122398e-05,5.279309605875824e-05,1.1875308700837195e-05,3.3988435461651534e-05,3.1311119528254494e-05,5.626281927106902e-05,4.8053574573714286e-05,2.588152710814029e-06,5.521712591871619e-05,5.2690389566123486e-05,8.153899398166686e-05,7.193080091383308e-05,0.001730857151217707,3.629825737122398e-05,0.002225691860630953,5.279309605875824e-05,0.0006625286769121885,0.0018041436560451984,0.0016907835379242897,0.002342735417187214,0.002154097193852067,1.1875308700837195e-05,3.3988435461651534e-05,3.1311119528254494e-05,5.626281927106902e-05,4.8053574573714286e-05,0.0007034822483547032,0.0023962052073329687,0.0022676275111734867,0.002966549014672637,0.0027946007903665304,2.588152710814029e-06,5.521712591871619e-05,5.2690389566123486e-05,8.153899398166686e-05,7.193080091383308e-05
