epoch,train_loss,train_loss_ch0,train_loss_ch1,train_loss_ch2,train_loss_ch3,train_loss_ch4,val_loss,lr,epoch_time_sec,data_time_sec,train_samples_per_sec,val_samples_per_sec,val_loss_ch0,val_loss_ch1,val_loss_ch2,val_loss_ch3,val_loss_ch4,train_compare_loss,val_compare_loss,train_compare_loss_ch0,train_compare_loss_ch1,train_compare_loss_ch2,train_compare_loss_ch3,train_compare_loss_ch4,val_compare_loss_ch0,val_compare_loss_ch1,val_compare_loss_ch2,val_compare_loss_ch3,val_compare_loss_ch4,train_l1_loss,train_mse_loss,val_l1_loss,val_mse_loss,train_l1_loss_ch0,train_l1_loss_ch1,train_l1_loss_ch2,train_l1_loss_ch3,train_l1_loss_ch4,val_l1_loss_ch0,val_l1_loss_ch1,val_l1_loss_ch2,val_l1_loss_ch3,val_l1_loss_ch4,train_mse_loss_ch0,train_mse_loss_ch1,train_mse_loss_ch2,train_mse_loss_ch3,train_mse_loss_ch4,val_mse_loss_ch0,val_mse_loss_ch1,val_mse_loss_ch2,val_mse_loss_ch3,val_mse_loss_ch4
1,0.5295413276428977,0.7312015295028687,0.43710148334503174,0.45453158020973206,0.5120675563812256,0.5128133296966553,0.6375302292108536,0.0018000000000000002,15293.070719718933,738.1942830085754,1224.0837921361583,4534.533956906474,0.9192373752593994,0.5198816657066345,0.5479796528816223,0.599183976650238,0.601366400718689,0.012577460325762837,0.017200147512803476,0.062447983771562576,9.985626093111932e-05,9.40258614718914e-05,0.00012775087088812143,0.0001142686014645733,0.08552148193120956,0.00011268501839367673,0.00010494989692233503,0.0001377385633531958,0.00012375967344269156,0.03669710831473478,0.012577460325762837,0.045554942997793356,0.017200147512803476,0.16641362011432648,0.004029307514429092,0.0038869406562298536,0.004699516575783491,0.004447700455784798,0.062447983771562576,9.985626093111932e-05,9.40258614718914e-05,0.00012775087088812143,0.0001142686014645733,0.20921124517917633,0.004405614919960499,0.004270588047802448,0.005097593646496534,0.00478975148871541,0.08552148193120956,0.00011268501839367673,0.00010494989692233503,0.0001377385633531958,0.00012375967344269156
2,0.46196998164057734,0.7273721098899841,0.3578092157840729,0.37103670835494995,0.4284573793411255,0.4251767694950104,0.4413859090745449,0.0016200000000000001,16069.349316120148,2908.2550716400146,1164.9507165309315,4651.0957735301845,0.6020326018333435,0.37543603777885437,0.3752438426017761,0.42618897557258606,0.4280279278755188,0.012228181184825694,0.009519730701933925,0.060800399631261826,7.494250894524157e-05,7.17491639079526e-05,0.00010249155457131565,9.139639587374404e-05,0.04728850722312927,6.791747000534087e-05,6.44642932456918e-05,9.401845454704016e-05,8.382090891245753e-05,0.03592666369666242,0.012228181184825694,0.03002414790367087,0.009519730701933925,0.16555257141590118,0.003296256996691227,0.0031694734934717417,0.003930449485778809,0.0036847994197160006,0.060800399631261826,7.494250894524157e-05,7.17491639079526e-05,0.00010249155457131565,9.139639587374404e-05,0.13701151311397552,0.003201267682015896,0.002910480834543705,0.003606742015108466,0.003390729892998934,0.04728850722312927,6.791747000534087e-05,6.44642932456918e-05,9.401845454704016e-05,8.382090891245753e-05
3,0.362261834466209,0.5035747289657593,0.29142871499061584,0.30047717690467834,0.36018839478492737,0.3556373715400696,0.39931733917494616,0.001458,12369.87858748436,1081.0503325462341,1513.3535763997384,4652.712254132859,0.5024040937423706,0.3275772035121918,0.34033626317977905,0.4149477481842041,0.41132092475891113,0.007290827021358483,0.007885617617727258,0.036184005439281464,5.771047653979622e-05,5.480085746967234e-05,8.381348743569106e-05,7.386485958704725e-05,0.03914247825741768,6.182611105032265e-05,5.883310950594023e-05,8.757066098041832e-05,7.752163946861401e-05,0.025249116187811727,0.007290827021358483,0.025303806159396966,0.007885617617727258,0.11461391299962997,0.00268360017798841,0.0025644998531788588,0.003303294302895665,0.0030804728157818317,0.036184005439281464,5.771047653979622e-05,5.480085746967234e-05,8.381348743569106e-05,7.386485958704725e-05,0.1143375113606453,0.002800153801217675,0.002652590163052082,0.0034926689695566893,0.0032360267359763384,0.03914247825741768,6.182611105032265e-05,5.883310950594023e-05,8.757066098041832e-05,7.752163946861401e-05
4,0.32325777940990197,0.4123243987560272,0.2666630744934082,0.2739654779434204,0.33441728353500366,0.3289179801940918,0.37836309830943743,0.0013122000000000001,12373.508456468582,1084.7418303489685,1512.9096218634434,4652.830691296779,0.4794132113456726,0.3099827468395233,0.33158791065216064,0.38424089550971985,0.38659077882766724,0.005553929696276706,0.007718477691861335,0.027525048702955246,5.1439114031381905e-05,4.863619324169122e-05,7.699872367084026e-05,6.742447294527665e-05,0.0383155420422554,5.926061567151919e-05,5.681137918145396e-05,8.487156446790323e-05,7.585663115605712e-05,0.020910591688395166,0.005553929696276706,0.024130013762414457,0.007718477691861335,0.09384514391422272,0.0024552748072892427,0.002337606390938163,0.0030667665414512157,0.0028486144728958607,0.027525048702955246,5.1439114031381905e-05,4.863619324169122e-05,7.699872367084026e-05,6.742447294527665e-05,0.10910648107528687,0.002647773362696171,0.002580993575975299,0.0032548145391047,0.003060129238292575,0.0383155420422554,5.926061567151919e-05,5.681137918145396e-05,8.487156446790323e-05,7.585663115605712e-05
5,0.29823913234472277,0.35450249910354614,0.2504798471927643,0.2567771077156067,0.317791610956192,0.3116435706615448,0.368162699307998,0.00118098,13178.877189159393,1411.262729883194,1420.4548484144455,4232.848377015115,0.4594801366329193,0.30854880809783936,0.3200944662094116,0.37599116563796997,0.37669825553894043,0.0044966259066778645,0.0074521269336381615,0.022254927083849907,4.747844286612235e-05,4.473869557841681e-05,7.267447654157877e-05,6.336491787806153e-05,0.03698987141251564,5.7874811318470165e-05,5.5340235121548176e-05,8.350901771336794e-05,7.40168325137347e-05,0.018158789593519437,0.0044966259066778645,0.023173606537717086,0.0074521269336381615,0.08068415522575378,0.002306038746610284,0.002190503990277648,0.002914299024268985,0.0026988110039383173,0.022254927083849907,4.747844286612235e-05,4.473869557841681e-05,7.267447654157877e-05,6.336491787806153e-05,0.10456959158182144,0.002630483591929078,0.0024966998025774956,0.0031888382509350777,0.002982527017593384,0.03698987141251564,5.7874811318470165e-05,5.5340235121548176e-05,8.350901771336794e-05,7.40168325137347e-05
6,0.28087707455249294,0.31827306747436523,0.23850798606872559,0.24379783868789673,0.3051326274871826,0.29867279529571533,0.36065853720605373,0.001062882,16501.669138669968,3911.5874021053314,1134.4306956277292,3860.070659328393,0.44736358523368835,0.30110570788383484,0.31339031457901,0.3706498146057129,0.37078335881233215,0.003866818952668432,0.007413356969146601,0.019117536023259163,4.46296289737802e-05,4.191083644400351e-05,6.952680996619165e-05,6.039960135240108e-05,0.03680050000548363,5.699316898244433e-05,5.3961506637278944e-05,8.265752694569528e-05,7.263085717568174e-05,0.016419759878966336,0.003866818952668432,0.022578269957564772,0.007413356969146601,0.07243865728378296,0.002195768291130662,0.0020795322488993406,0.0027981025632470846,0.0025863368064165115,0.019117536023259163,4.46296289737802e-05,4.191083644400351e-05,6.952680996619165e-05,6.039960135240108e-05,0.10181137919425964,0.0025712791830301285,0.002436393406242132,0.003140802728012204,0.0029315187130123377,0.03680050000548363,5.699316898244433e-05,5.3961506637278944e-05,8.265752694569528e-05,7.263085717568174e-05
7,0.2678440386044482,0.29284387826919556,0.22895526885986328,0.2337770313024521,0.2951720356941223,0.2884720265865326,0.3597956583807866,0.0009565938,17567.06710958481,4145.008155584335,1065.6303572601562,3860.6360031860486,0.4462136924266815,0.29334962368011475,0.3153936564922333,0.37327101826667786,0.37075236439704895,0.0034491263919044285,0.00742346017184318,0.017038552090525627,4.237424582242966e-05,3.970175384893082e-05,6.701643724227324e-05,5.803243038826622e-05,0.03685043379664421,5.668550147674978e-05,5.416048225015402e-05,8.269993850262836e-05,7.336824637604877e-05,0.015191373887859906,0.0034491263919044285,0.022523126176092773,0.00742346017184318,0.06665077805519104,0.002107699168846011,0.001993858488276601,0.0027067542541772127,0.0024979221634566784,0.017038552090525627,4.237424582242966e-05,3.970175384893082e-05,6.701643724227324e-05,5.803243038826622e-05,0.10154982656240463,0.0025087299291044474,0.0024560722522437572,0.00316198100335896,0.0029389122501015663,0.03685043379664421,5.668550147674978e-05,5.416048225015402e-05,8.269993850262836e-05,7.336824637604877e-05
8,0.25725572476660213,0.27349451184272766,0.2210310846567154,0.2253698706626892,0.2866341173648834,0.27974918484687805,0.35362738830347856,0.00086093442,16983.90525174141,4695.015277147293,1102.2199972577323,4239.516482234898,0.4414040744304657,0.29318663477897644,0.30593055486679077,0.3627425730228424,0.36487308144569397,0.003146040145792843,0.007480263654722754,0.015530812554061413,4.052824806421995e-05,3.788528556469828e-05,6.48778659524396e-05,5.6046934332698584e-05,0.03713855892419815,5.6085496908053756e-05,5.3241488785715774e-05,8.154456008924171e-05,7.195633952505887e-05,0.014250891582600565,0.003146040145792843,0.02226146813494464,0.007480263654722754,0.06224704906344414,0.0020346599631011486,0.0019220304675400257,0.0026284190826117992,0.002422347432002425,0.015530812554061413,4.052824806421995e-05,3.788528556469828e-05,6.48778659524396e-05,5.6046934332698584e-05,0.10045475512742996,0.0025038213934749365,0.0023837184999138117,0.0030763624235987663,0.002888705814257264,0.03713855892419815,5.6085496908053756e-05,5.3241488785715774e-05,8.154456008924171e-05,7.195633952505887e-05
