epoch,train_loss,val_loss
1,0.22182764020557078,0.17481747850087972
2,0.17215502877378056,0.17200813136650966
3,0.1680484445887753,0.1666535195081662
4,0.16365351500786268,0.16395402860335814
5,0.15774641487720686,0.15784215103051602
6,0.15220923351018856,0.16158164645463993
7,0.14779205537596318,0.1594239502717287
8,0.1432286143706395,0.15267326296598482
9,0.13793363208220555,0.15283904968469572
10,0.6545394631940076,0.8587440925500331
11,0.8590801227439163,0.8586740132356301
12,0.8590375565031655,0.8589638316814716
13,0.859044751256144,0.8587138547163743
14,0.8590460282260536,0.8587187198736729
15,0.8590608589058248,0.8586458944296226
16,0.8590329159475799,0.859680445866707
17,0.8590288386622046,0.8587484268041757
18,0.8590195571850507,0.8586529170305301
19,0.8590348997768174,0.8587081657311855
20,0.8590585068865719,0.858580016784179
21,0.8590445784120478,0.8586333303329272
22,0.8590397660565172,0.8587022764499371
23,0.85903189588938,0.8590232759133364
24,0.8590476165624765,0.8585872478485107
25,0.8590334090461079,0.858767530477964
26,0.8590384541910938,0.8589258004702055
27,0.8590512035092737,0.8585565992746598
28,0.8590302385965983,0.8586687569985023
29,0.8590758881560757,0.8586825391940581
30,0.8590325986805125,0.8586552809201754
31,0.8590549116868239,0.858898754242139
32,0.8590272422635657,0.859117492382343
33,0.8590456912806911,0.8588458212828025
34,0.8590587385112404,0.8586047735091967
35,0.8590218453064943,0.8586539121529995
36,0.8590738482173691,0.8588897220905011
37,0.8590376165463374,0.8585871762984838
38,0.8590275170195816,0.8588081998091478
39,0.8590556771694086,0.8586107176144918
40,0.8590447659182753,0.8586463818916907
41,0.8590650019384857,0.8587940740585327
42,0.8590429716371063,0.8586366563454653
43,0.8590230023261828,0.859053819509653
44,0.8590554329203745,0.8585840564263173
45,0.8590530767611968,0.858703785932981
46,0.859056633306161,0.8588881367292159
47,0.8590303047106816,0.8587832729877569
48,0.8590707960348863,0.859003475519327
49,0.8590233579627469,0.8588808581278874
50,0.8590396638682765,0.8585286190815461
51,0.8590352611370575,0.8587219531719501
52,0.8590711391693506,0.8586335934492257
53,0.859027084596748,0.858678616694915
54,0.8590315323332436,0.8585918555748768
55,0.8590513986408201,0.8587760773194142
56,0.8590350681875506,0.858623899093041
57,0.8590250342279417,0.8590078208018572
58,0.859041174789983,0.8586147109178396
59,0.8590574883868551,0.8585816287505321
60,0.8590388255290496,0.8585837886394598
61,0.8590461281849788,0.859309055303916
62,0.859057846400269,0.8587135456647629
63,0.8590492720881079,0.8591532505475558
64,0.8590577184082097,0.858772142177973
65,0.85903595894137,0.8591095711145645
66,0.8590714439025292,0.8586725131426102
67,0.8590877784843118,0.8585871174396613
68,0.8590321490410047,0.8586226423825973
69,0.8590386001627669,0.8587013601523179
70,0.859023526480259,0.8586154204270778
71,0.8590435593743609,0.8586289360828889
72,0.8590397045322973,0.8588092252657964
73,0.8590444573312743,0.858569986037719
74,0.8590426381820288,0.858535346031189
75,0.8590748344494746,0.8586914960910113
76,0.8590234136719989,0.8589098389576643
77,0.8590288656821617,0.8585833016909086
78,0.8590558219893366,0.8586537062816131
79,0.8590154130471058,0.8588297408666367
80,0.8590424411137899,0.8588646735655956
81,0.8590403164822831,0.8587182758526924
82,0.8590118670814058,0.8588509671382415
83,0.8590468887174232,0.8587214715908735
84,0.8590417035600059,0.8587412072817484
85,0.8590596847273345,0.8585629987472143
86,0.8590837274054177,0.8589104912586701
87,0.8590532086812532,0.8585994420051575
88,0.8590525673613589,0.8589646234879127
89,0.8590634593833206,0.8589106320845775
90,0.8590358706987821,0.8589832232793172
91,0.8590516339326516,0.8590255240904979
92,0.8590362171409477,0.858700390571203
93,0.8590378247546334,0.8590989282681392
94,0.8590491934947478,0.8586187729713244
95,0.8590394113361326,0.8585886021149464
96,0.8590379176082774,0.8592321103658431
97,0.8590553481582902,0.8586276639424838
98,0.8590335906933515,0.8586698073240426
99,0.8590628545149779,0.8587343181341123
100,0.8590542759642642,0.8585993390694643
