epoch,train_loss,train_loss_ch0,train_loss_ch1,train_loss_ch2,train_loss_ch3,train_loss_ch4,val_loss,lr,epoch_time_sec,data_time_sec,train_samples_per_sec,val_samples_per_sec,val_loss_ch0,val_loss_ch1,val_loss_ch2,val_loss_ch3,val_loss_ch4,train_compare_loss,val_compare_loss,train_compare_loss_ch0,train_compare_loss_ch1,train_compare_loss_ch2,train_compare_loss_ch3,train_compare_loss_ch4,val_compare_loss_ch0,val_compare_loss_ch1,val_compare_loss_ch2,val_compare_loss_ch3,val_compare_loss_ch4,train_l1_loss,train_mse_loss,val_l1_loss,val_mse_loss,train_l1_loss_ch0,train_l1_loss_ch1,train_l1_loss_ch2,train_l1_loss_ch3,train_l1_loss_ch4,val_l1_loss_ch0,val_l1_loss_ch1,val_l1_loss_ch2,val_l1_loss_ch3,val_l1_loss_ch4,train_mse_loss_ch0,train_mse_loss_ch1,train_mse_loss_ch2,train_mse_loss_ch3,train_mse_loss_ch4,val_mse_loss_ch0,val_mse_loss_ch1,val_mse_loss_ch2,val_mse_loss_ch3,val_mse_loss_ch4
11,0.16905834086135857,0.008769729174673557,0.18176284432411194,0.18312054872512817,0.23896057903766632,0.23267830908298492,0.24690102863907815,0.0006276211921800001,11553.177440404892,12.480339765548706,1620.3334620769003,4795.781494389973,0.008889088407158852,0.26904651522636414,0.28002873063087463,0.3409634530544281,0.33557701110839844,3.418126494105106e-05,5.1352020652272284e-05,1.1565412023628596e-05,3.134194412268698e-05,2.867015246010851e-05,5.3752966778120026e-05,4.5575503463624045e-05,2.405962732154876e-06,5.3394709539134055e-05,5.062334821559489e-05,8.038152736844495e-05,6.995454168645665e-05,0.0016007011967061164,3.418126494105106e-05,0.002101639696850907,5.1352020652272284e-05,0.0005596015835180879,0.0016735149547457695,0.001562340883538127,0.0021921261213719845,0.002015911741182208,1.1565412023628596e-05,3.134194412268698e-05,2.867015246010851e-05,5.3752966778120026e-05,4.5575503463624045e-05,0.0005390310543589294,0.0022873529233038425,0.0021675112657248974,0.002872755751013756,0.0026415397878736258,2.405962732154876e-06,5.3394709539134055e-05,5.062334821559489e-05,8.038152736844495e-05,6.995454168645665e-05
12,0.16405933656833238,0.008357281796634197,0.17629574239253998,0.1775093972682953,0.23202165961265564,0.22611010074615479,0.24053189133902392,0.0005648590729620001,11635.086763858795,124.31819701194763,1608.9265494906788,4811.307148952691,0.00888262689113617,0.26049917936325073,0.272164523601532,0.33151504397392273,0.32959821820259094,3.299624746829169e-05,5.0062526535703e-05,1.1504416761454195e-05,3.0095083275227807e-05,2.7445052182883956e-05,5.1938124670414254e-05,4.39987015852239e-05,2.31730723498913e-06,5.168264760868624e-05,4.870788689004257e-05,7.914162415545434e-05,6.846302858320996e-05,0.0015516751202036781,3.299624746829169e-05,0.0020540688236244022,5.0062526535703e-05,0.0005332223372533917,0.0016231570625677705,0.0015144222415983677,0.002128484658896923,0.0019590873271226883,1.1504416761454195e-05,3.0095083275227807e-05,2.7445052182883956e-05,5.1938124670414254e-05,4.39987015852239e-05,0.000546992348972708,0.0022163938265293837,0.0021069906651973724,0.002803236013278365,0.002596732461825013,2.31730723498913e-06,5.168264760868624e-05,4.870788689004257e-05,7.914162415545434e-05,6.846302858320996e-05
13,0.15942475696798,0.00822572410106659,0.17118994891643524,0.1721859723329544,0.22559912502765656,0.2199230045080185,0.2382999101812641,0.0005083731656658001,12280.07196187973,129.7210669517517,1524.4210341854136,4584.915914896463,0.008046788163483143,0.25785693526268005,0.26853927969932556,0.32829728722572327,0.3287602365016937,3.1896575822530494e-05,5.010006815997864e-05,1.1452760190877598e-05,2.8958787879673764e-05,2.6330571927246638e-05,5.019642412662506e-05,4.254432860761881e-05,2.248849341413006e-06,5.180135849514045e-05,4.900364365312271e-05,7.916986214695498e-05,6.827669130871072e-05,0.0015090082360030566,3.1896575822530494e-05,0.0020262502633656065,5.010006815997864e-05,0.0005249558598734438,0.0015761376125738025,0.0014688953524455428,0.002069577807560563,0.0019054848235100508,1.1452760190877598e-05,2.8958787879673764e-05,2.6330571927246638e-05,5.019642412662506e-05,4.254432860761881e-05,0.0004908093833364546,0.0021982151083648205,0.002081217709928751,0.00277623045258224,0.002584775909781456,2.248849341413006e-06,5.180135849514045e-05,4.900364365312271e-05,7.916986214695498e-05,6.827669130871072e-05
14,0.155130917356453,0.008249119855463505,0.1664005070924759,0.16725985705852509,0.2195403277873993,0.21420501172542572,0.23833714216152826,0.0004575358490992201,12309.896545648575,714.1015708446503,1520.7276462950724,4813.714883451774,0.008100097998976707,0.25738421082496643,0.2671494483947754,0.3307947814464569,0.3282563090324402,3.084371060223627e-05,5.0111654989602054e-05,1.1405609257053584e-05,2.7869262339663692e-05,2.5281844500568695e-05,4.8520036216359586e-05,4.114196781301871e-05,2.310656782356091e-06,5.172665260033682e-05,4.884810550720431e-05,7.916077447589487e-05,6.851195939816535e-05,0.001471212209902458,3.084371060223627e-05,0.00202431558270085,5.0111654989602054e-05,0.0005271664704196155,0.001531992107629776,0.0014268408995121717,0.0020140421111136675,0.0018560192547738552,1.1405609257053584e-05,2.7869262339663692e-05,2.5281844500568695e-05,4.8520036216359586e-05,4.114196781301871e-05,0.0004932310548610985,0.002188101876527071,0.002070301678031683,0.0027913255617022514,0.0025786051992326975,2.310656782356091e-06,5.172665260033682e-05,4.884810550720431e-05,7.916077447589487e-05,6.851195939816535e-05
15,0.15122338235357569,0.008175655268132687,0.1621837317943573,0.16284458339214325,0.21412234008312225,0.20879004895687103,0.23922980241278807,0.0004117822641892981,15501.497215986252,3328.682690858841,1207.6252854269198,4702.986858318555,0.008484788239002228,0.2647165358066559,0.26682448387145996,0.32574549317359924,0.3303792178630829,2.9854728860578285e-05,5.008835782884186e-05,1.1352231922501232e-05,2.6867190172197297e-05,2.433095869491808e-05,4.689439447247423e-05,3.982864654972218e-05,2.285321215822478e-06,5.165497350390069e-05,4.882746361545287e-05,7.904181984486058e-05,6.863190355943516e-05,0.0014356758657118514,2.9854728860578285e-05,0.0020353192358471763,5.008835782884186e-05,0.0005225814529694617,0.001493158284574747,0.001389118144288659,0.001964388182386756,0.0018091319361701608,1.1352231922501232e-05,2.6867190172197297e-05,2.433095869491808e-05,4.689439447247423e-05,3.982864654972218e-05,0.000519121007528156,0.0022441891487687826,0.0020663365721702576,0.0027543590404093266,0.00259258970618248,2.285321215822478e-06,5.165497350390069e-05,4.882746361545287e-05,7.904181984486058e-05,6.863190355943516e-05
16,0.14751488818704253,0.007637316361069679,0.1584041565656662,0.15865175426006317,0.20888294279575348,0.20399804413318634,0.23768002197245758,0.00037060403777036834,16663.65579843521,4977.278840303421,1123.4029450943106,4678.009676358486,0.008730818517506123,0.25833216309547424,0.26520273089408875,0.32980281114578247,0.3263317048549652,2.8927695018435568e-05,5.0242751526244926e-05,1.128982512454968e-05,2.5944586013793014e-05,2.345672510273289e-05,4.5370445150183514e-05,3.85767561965622e-05,2.307838940396323e-06,5.1783135859295726e-05,4.8934798542177305e-05,7.946779078338295e-05,6.872019730508327e-05,0.0013966888214151064,2.8927695018435568e-05,0.0020239491430887333,5.0242751526244926e-05,0.00048775781760923564,0.0014583843294531107,0.001353312749415636,0.0019163329852744937,0.0017676444258540869,1.128982512454968e-05,2.5944586013793014e-05,2.345672510273289e-05,4.5370445150183514e-05,3.85767561965622e-05,0.0005327576072886586,0.0021921945735812187,0.0020522477570921183,0.0027802379336208105,0.0025623112451285124,2.307838940396323e-06,5.1783135859295726e-05,4.8934798542177305e-05,7.946779078338295e-05,6.872019730508327e-05
17,0.14404483952476746,0.008126498199999332,0.1549692153930664,0.15480954945087433,0.20339541137218475,0.19892439246177673,0.2351106538499395,0.0003335436339933315,15846.057779073715,3835.4528324604034,1181.3663853177165,4317.319302871315,0.00832561869174242,0.2531753182411194,0.2640514671802521,0.3265444338321686,0.3234558701515198,2.805309820405455e-05,5.024154617569063e-05,1.1289663234492764e-05,2.5063960492843762e-05,2.2649748643743806e-05,4.387720036902465e-05,3.7385190807981417e-05,2.2597942006541416e-06,5.163507739780471e-05,4.835154686588794e-05,8.007659926079214e-05,6.888486677780747e-05,0.0013714239529023567,2.805309820405455e-05,0.0020021950813980463,5.024154617569063e-05,0.0005201881867833436,0.0014267137739807367,0.0013204965507611632,0.0018660121131688356,0.0017237085849046707,1.1289663234492764e-05,2.5063960492843762e-05,2.2649748643743806e-05,4.387720036902465e-05,3.7385190807981417e-05,0.0005072247004136443,0.002159122610464692,0.0020432702731341124,0.002756016794592142,0.002545346040278673,2.2597942006541416e-06,5.163507739780471e-05,4.835154686588794e-05,8.007659926079214e-05,6.888486677780747e-05
18,0.14057475258534152,0.007399554364383221,0.15126018226146698,0.151713564991951,0.19807885587215424,0.19442160427570343,0.23556852228989203,0.0003001892705939984,13286.1201441288,47.019190311431885,1408.9892155816804,4728.147620893674,0.009735111147165298,0.2539657950401306,0.2640778422355652,0.324687659740448,0.3253768980503082,2.721772021282555e-05,5.0432450597372736e-05,1.1189795259269886e-05,2.4241766368504614e-05,2.191645762650296e-05,4.246491153026e-05,3.6275392631068826e-05,2.3257282464328455e-06,5.1753027946688235e-05,4.857659587287344e-05,8.051085023907945e-05,6.899576692376286e-05,0.0013322832534419528,2.721772021282555e-05,0.0020232078734009214,5.0432450597372736e-05,0.000472861691378057,0.0013925592647865415,0.0012940461747348309,0.001817220007069409,0.0016847153892740607,1.1189795259269886e-05,2.4241766368504614e-05,2.191645762650296e-05,4.246491153026e-05,3.6275392631068826e-05,0.0006116044824011624,0.0021603298373520374,0.002042869571596384,0.0027439554687589407,0.0025572848971933126,2.3257282464328455e-06,5.1753027946688235e-05,4.857659587287344e-05,8.051085023907945e-05,6.899576692376286e-05
19,0.13741366259815793,0.007741345092654228,0.14783714711666107,0.14880937337875366,0.19291429221630096,0.18976478278636932,0.23621827628314496,0.0002701703435345986,11948.657796144485,242.87899017333984,1566.7031661112972,4726.734847018568,0.008549230173230171,0.2573870122432709,0.26469671726226807,0.3243381679058075,0.3261192739009857,2.6441323610192235e-05,5.061164096999467e-05,1.1175384315720294e-05,2.3502134354203008e-05,2.1234660380287096e-05,4.109609290026128e-05,3.519788515404798e-05,2.2899989744473714e-06,5.197433347348124e-05,4.849915421800688e-05,8.111101487884298e-05,6.918381404830143e-05,0.0013080534240693345,2.6441323610192235e-05,0.002009848324058112,5.061164096999467e-05,0.0004956374177709222,0.0013610366731882095,0.001269283820874989,0.0017698642332106829,0.00164442986715585,1.1175384315720294e-05,2.3502134354203008e-05,2.1234660380287096e-05,4.109609290026128e-05,3.519788515404798e-05,0.0005280645564198494,0.002180824987590313,0.002044740365818143,0.002739742398262024,0.002555869985371828,2.2899989744473714e-06,5.197433347348124e-05,4.849915421800688e-05,8.111101487884298e-05,6.918381404830143e-05
20,0.1342829583078209,0.007623130455613136,0.1444690227508545,0.14580214023590088,0.1880851536989212,0.185434952378273,0.23616889355778695,0.00024315330918113872,11706.655428171158,12.95149564743042,1599.0903734085973,4727.6959531726325,0.010270612314343452,0.2517394423484802,0.26449334621429443,0.32454752922058105,0.3297930061817169,2.5704053712186378e-05,5.115793930056801e-05,1.1135414752061479e-05,2.2793801690568216e-05,2.062715975625906e-05,3.977010419475846e-05,3.419383938307874e-05,2.3548620902147377e-06,5.2101528126513585e-05,4.8972262447932735e-05,8.214467379730195e-05,7.021622150205076e-05,0.0012788415397355696,2.5704053712186378e-05,0.002031265713596561,5.115793930056801e-05,0.00048809079453349113,0.0013300268910825253,0.0012435641838237643,0.0017256251303479075,0.0016069227131083608,1.1135414752061479e-05,2.2793801690568216e-05,2.062715975625906e-05,3.977010419475846e-05,3.419383938307874e-05,0.0006421753205358982,0.0021429958287626505,0.002044640714302659,0.0027432343922555447,0.002583277178928256,2.3548620902147377e-06,5.2101528126513585e-05,4.8972262447932735e-05,8.214467379730195e-05,7.021622150205076e-05
