epoch,train_loss,train_loss_ch0,train_loss_ch1,train_loss_ch2,train_loss_ch3,train_loss_ch4,val_loss,lr,epoch_time_sec,data_time_sec,train_samples_per_sec,val_samples_per_sec,val_loss_ch0,val_loss_ch1,val_loss_ch2,val_loss_ch3,val_loss_ch4,train_compare_loss,val_compare_loss,train_compare_loss_ch0,train_compare_loss_ch1,train_compare_loss_ch2,train_compare_loss_ch3,train_compare_loss_ch4,val_compare_loss_ch0,val_compare_loss_ch1,val_compare_loss_ch2,val_compare_loss_ch3,val_compare_loss_ch4,train_l1_loss,train_mse_loss,val_l1_loss,val_mse_loss,train_l1_loss_ch0,train_l1_loss_ch1,train_l1_loss_ch2,train_l1_loss_ch3,train_l1_loss_ch4,val_l1_loss_ch0,val_l1_loss_ch1,val_l1_loss_ch2,val_l1_loss_ch3,val_l1_loss_ch4,train_mse_loss_ch0,train_mse_loss_ch1,train_mse_loss_ch2,train_mse_loss_ch3,train_mse_loss_ch4,val_mse_loss_ch0,val_mse_loss_ch1,val_mse_loss_ch2,val_mse_loss_ch3,val_mse_loss_ch4
11,0.10614898589791523,0.001768662827089429,0.1004205122590065,0.10001111775636673,0.16928008198738098,0.1592646986246109,0.21029064206207793,0.0006276211921800001,13316.247688770294,16.43176794052124,1405.8014267627912,3791.693413439373,0.004986102227121592,0.2092711627483368,0.2259467989206314,0.30808544158935547,0.3031640648841858,2.836809057920517e-05,5.639447261940707e-05,7.306486168090487e-06,2.6997007807949558e-05,2.387188396824058e-05,4.5017815864412114e-05,3.8647478504572064e-05,1.6110392607515678e-05,5.641434108838439e-05,5.392095408751629e-05,8.230471576098353e-05,7.322192686842754e-05,0.002258573146165064,2.836809057920517e-05,0.002946178054281821,5.639447261940707e-05,0.0013991215964779258,0.002305723959580064,0.002155604539439082,0.002821515314280987,0.002610909752547741,7.306486168090487e-06,2.6997007807949558e-05,2.387188396824058e-05,4.5017815864412114e-05,3.8647478504572064e-05,0.002129783621057868,0.0029247747734189034,0.0027881122659891844,0.003544611157849431,0.0033436103258281946,1.6110392607515678e-05,5.641434108838439e-05,5.392095408751629e-05,8.230471576098353e-05,7.322192686842754e-05
12,0.1004610620767085,0.0017180109862238169,0.09536370635032654,0.09466638416051865,0.15961867570877075,0.15093831717967987,0.21159323359566432,0.0005648590729620001,13310.076533079147,46.14616131782532,1406.45322012054,4159.793282977686,0.004814656917005777,0.20837955176830292,0.22506555914878845,0.3137863278388977,0.3059197664260864,2.6883402900239162e-05,5.649549501213187e-05,7.108536010491662e-06,2.563654379628133e-05,2.2595673726755194e-05,4.245174932293594e-05,3.6624369386117905e-05,1.4868120160826948e-05,5.6173972552642226e-05,5.3703432058682665e-05,8.384385000681505e-05,7.388802623609081e-05,0.0022079748131380054,2.6883402900239162e-05,0.0028155205957669143,5.649549501213187e-05,0.0013630762696266174,0.002257443265989423,0.0021093282848596573,0.002755239373072982,0.0025548008270561695,7.108536010491662e-06,2.563654379628133e-05,2.2595673726755194e-05,4.245174932293594e-05,3.6624369386117905e-05,0.001599387964233756,0.0028962779324501753,0.00276650651358068,0.003533754264935851,0.0032816799357533455,1.4868120160826948e-05,5.6173972552642226e-05,5.3703432058682665e-05,8.384385000681505e-05,7.388802623609081e-05
13,0.00013213735071371957,2.5761217330000363e-05,0.00014910585014149547,0.00014391062723007053,0.0001788412919268012,0.0001630675105843693,0.00013251437722259046,0.0018000000000000002,12759.436522483826,40.87087869644165,1467.1494283476286,4172.010221533509,7.548067060270114e-06,0.00014411348092835397,0.00014508483582176268,0.0001890581042971462,0.0001767678331816569,0.0058178801305960705,0.005935670190180342,0.002502955263480544,0.006476519163697958,0.006270963232964277,0.007088559214025736,0.006750426720827818,0.0017748300451785326,0.006518730893731117,0.006471604108810425,0.0075064594857394695,0.007406771183013916,0.0058178801305960705,0.00013213735071371957,0.005935670190180342,0.00013251437722259046,0.002502955263480544,0.006476519163697958,0.006270963232964277,0.007088559214025736,0.006750426720827818,2.5761217330000363e-05,0.00014910585014149547,0.00014391062723007053,0.0001788412919268012,0.0001630675105843693,0.0017748300451785326,0.006518730893731117,0.006471604108810425,0.0075064594857394695,0.007406771183013916,7.548067060270114e-06,0.00014411348092835397,0.00014508483582176268,0.0001890581042971462,0.0001767678331816569
14,0.0001129085433365415,1.4993546756159049e-05,0.00012200930359540507,0.000122401601402089,0.00015805955627001822,0.000147079408634454,0.00010365731187775963,0.0016200000000000001,12735.25090932846,86.57846927642822,1469.9357031346563,4175.796602847627,1.9317938495078124e-05,0.00011063821148127317,0.00011114253720734268,0.00014347063552122563,0.00013371741806622595,0.005337867069704872,0.005104991204726199,0.0017912102630361915,0.005902430973947048,0.005827418528497219,0.006696111056953669,0.006472200155258179,0.0019346573390066624,0.005523767322301865,0.00554038118571043,0.00624702638015151,0.006279133725911379,0.005337867069704872,0.0001129085433365415,0.005104991204726199,0.00010365731187775963,0.0017912102630361915,0.005902430973947048,0.005827418528497219,0.006696111056953669,0.006472200155258179,1.4993546756159049e-05,0.00012200930359540507,0.000122401601402089,0.00015805955627001822,0.000147079408634454,0.0019346573390066624,0.005523767322301865,0.00554038118571043,0.00624702638015151,0.006279133725911379,1.9317938495078124e-05,0.00011063821148127317,0.00011114253720734268,0.00014347063552122563,0.00013371741806622595
15,9.466388963584096e-05,9.965871868189424e-06,0.00010305909381713718,0.00010256010136799887,0.0001337329449597746,0.0001240013079950586,9.346849125043567e-05,0.001458,12795.102713346481,137.3031783103943,1463.0597674275252,4174.880365886268,2.446982398396358e-05,9.917911665979773e-05,9.742842667037621e-05,0.0001280838914681226,0.00011818134953500703,0.00473031397169042,0.004566787023873379,0.0015229466371238232,0.005278857424855232,0.005195958074182272,0.005938248708844185,0.005715563427656889,0.0014615001855418086,0.005170429591089487,0.0049966322258114815,0.005715338513255119,0.0054900445975363255,0.00473031397169042,9.466388963584096e-05,0.004566787023873379,9.346849125043567e-05,0.0015229466371238232,0.005278857424855232,0.005195958074182272,0.005938248708844185,0.005715563427656889,9.965871868189424e-06,0.00010305909381713718,0.00010256010136799887,0.0001337329449597746,0.0001240013079950586,0.0014615001855418086,0.005170429591089487,0.0049966322258114815,0.005715338513255119,0.0054900445975363255,2.446982398396358e-05,9.917911665979773e-05,9.742842667037621e-05,0.0001280838914681226,0.00011818134953500703
16,8.608366983733302e-05,8.449552296951879e-06,9.378601680509746e-05,9.258059435524046e-05,0.0001224956795340404,0.00011310707486700267,8.840548481433265e-05,0.0013122000000000001,12711.499113082886,53.82382583618164,1472.682319643406,4172.237906672158,3.114434002782218e-05,9.193228470394388e-05,8.983381121652201e-05,0.00011940478725591674,0.00010971208394039422,0.004427799568757312,0.0042974699805180235,0.0013860836625099182,0.004957766272127628,0.004871923942118883,0.005568419583141804,0.005354771390557289,0.0014305115910246968,0.004814259707927704,0.004678547382354736,0.00537382997572422,0.0051901997067034245,0.004427799568757312,8.608366983733302e-05,0.0042974699805180235,8.840548481433265e-05,0.0013860836625099182,0.004957766272127628,0.004871923942118883,0.005568419583141804,0.005354771390557289,8.449552296951879e-06,9.378601680509746e-05,9.258059435524046e-05,0.0001224956795340404,0.00011310707486700267,0.0014305115910246968,0.004814259707927704,0.004678547382354736,0.00537382997572422,0.0051901997067034245,3.114434002782218e-05,9.193228470394388e-05,8.983381121652201e-05,0.00011940478725591674,0.00010971208394039422
17,0.00016950789884039196,4.123254620935768e-05,0.00017385485989507288,0.00019384048937354237,0.0002571309159975499,0.00018148052913602442,9.280044358335242e-05,0.00118098,12681.53986954689,28.709777116775513,1476.1614277579733,4177.224937070544,3.716986975632608e-05,9.46161089814268e-05,9.29538655327633e-05,0.00012454426905605942,0.00011471845937194303,0.0059841277743301665,0.004490308336354792,0.0023113361094146967,0.006751529406756163,0.00654557254165411,0.007314158603549004,0.006998028140515089,0.001655744155868888,0.00493925716727972,0.004835100844502449,0.005607690196484327,0.005413752514868975,0.0059841277743301665,0.00016950789884039196,0.004490308336354792,9.280044358335242e-05,0.0023113361094146967,0.006751529406756163,0.00654557254165411,0.007314158603549004,0.006998028140515089,4.123254620935768e-05,0.00017385485989507288,0.00019384048937354237,0.0002571309159975499,0.00018148052913602442,0.001655744155868888,0.00493925716727972,0.004835100844502449,0.005607690196484327,0.005413752514868975,3.716986975632608e-05,9.46161089814268e-05,9.29538655327633e-05,0.00012454426905605942,0.00011471845937194303
18,0.00012045350061897705,1.8894936147262342e-05,0.00013508941628970206,0.00012993960990570486,0.0001672650978434831,0.0001510785223217681,0.00013598434524125574,0.001062882,12663.579355716705,12.943593502044678,1478.255039445009,4177.90795982916,2.6222191081615165e-05,0.00014683174958918244,0.00014677732542622834,0.00018655149324331433,0.00017353898147121072,0.005461191557121411,0.005979950770456344,0.0019839901942759752,0.006142925005406141,0.005973318591713905,0.006742906291037798,0.0064628045074641705,0.0019490274135023355,0.006625166162848473,0.006561642047017813,0.00749343354254961,0.0072704823687672615,0.005461191557121411,0.00012045350061897705,0.005979950770456344,0.00013598434524125574,0.0019839901942759752,0.006142925005406141,0.005973318591713905,0.006742906291037798,0.0064628045074641705,1.8894936147262342e-05,0.00013508941628970206,0.00012993960990570486,0.0001672650978434831,0.0001510785223217681,0.0019490274135023355,0.006625166162848473,0.006561642047017813,0.00749343354254961,0.0072704823687672615,2.6222191081615165e-05,0.00014683174958918244,0.00014677732542622834,0.00018655149324331433,0.00017353898147121072
19,0.00013056583311663416,1.7278003724641167e-05,0.00014700611063744873,0.0001434457954019308,0.0001796425349311903,0.00016545689140912145,0.00010298585440347476,0.0009565938,12657.379204034805,13.036780834197998,1478.979155023862,4178.357519230843,2.865459282475058e-05,0.00010932135774055496,0.00010850833496078849,0.00013936222239863127,0.0001290833461098373,0.005870573112799321,0.004819695645943284,0.0020771194249391556,0.006608600728213787,0.006444899830967188,0.007263003382831812,0.006959205958992243,0.0015911981463432312,0.005393946543335915,0.005360645707696676,0.006002980750054121,0.005749741103500128,0.005870573112799321,0.00013056583311663416,0.004819695645943284,0.00010298585440347476,0.0020771194249391556,0.006608600728213787,0.006444899830967188,0.007263003382831812,0.006959205958992243,1.7278003724641167e-05,0.00014700611063744873,0.0001434457954019308,0.0001796425349311903,0.00016545689140912145,0.0015911981463432312,0.005393946543335915,0.005360645707696676,0.006002980750054121,0.005749741103500128,2.865459282475058e-05,0.00010932135774055496,0.00010850833496078849,0.00013936222239863127,0.0001290833461098373
20,8.853273094559376e-05,8.934563993534539e-06,9.673755994299427e-05,9.487802162766457e-05,0.0001260570716112852,0.00011605727922869846,8.774411778067588e-05,0.00086093442,12658.214229106903,12.955484628677368,1478.8815911295242,4178.534204412614,3.2251045922748744e-05,9.098515147343278e-05,8.930444164434448e-05,0.00011807116243289784,0.00010810897219926119,0.0044586571185694385,0.00432672279185305,0.0014284825883805752,0.004990736022591591,0.004866738338023424,0.005624944809824228,0.0053823962807655334,0.0017205808544531465,0.004804256372153759,0.004691604059189558,0.005328519269824028,0.005088668316602707,0.0044586571185694385,8.853273094559376e-05,0.00432672279185305,8.774411778067588e-05,0.0014284825883805752,0.004990736022591591,0.004866738338023424,0.005624944809824228,0.0053823962807655334,8.934563993534539e-06,9.673755994299427e-05,9.487802162766457e-05,0.0001260570716112852,0.00011605727922869846,0.0017205808544531465,0.004804256372153759,0.004691604059189558,0.005328519269824028,0.005088668316602707,3.2251045922748744e-05,9.098515147343278e-05,8.930444164434448e-05,0.00011807116243289784,0.00010810897219926119
